,Deliverable,Category,Figure Number,Clause,Test No,Subtest No,Batch,File_Name,Readable_Name,PSSE,PSCAD,Grid_SCR,Grid_FL_MVA_sig,Grid_X2R_sig,Vpoc_pu_sig,Qpoc_pu,Qpoc_MVAr_init,Vref_init,Ppoc_pu,Ppoc_MW_sig,Vref_pu_sig,PSSE Commands,Post_Init_Duration_s,Vslack_pu_sig,Test Details,Saturated_Status,Plotter Table,Appendix_Name_PSSE,Appendix_Name_PSCAD,Appendix Letter,Xlsx_Name,Sheet_Name,Relevant ICON,Relevant VAR,Qref_MVAr_sig,Vpoc_disturbance_pu_sig,U_Ov,Signal1,Signal2,T1,T2,Q_Ctrl_Mode_sig,Voltage_stack_logic_sig,0.5Q_PF_target,0.75Q_PF_target,1.25Q_PF_target,PFref_sig,PPM Control,Ppoc_MW_sig2,Is_Infinite
58,CSR,CSR PFref Steps,11,52513,11,1.0,,CSR_52513_CSRPFrefSteps_011p1_FL3185_X2R11.24_P1_Q0.75_V1.06,CSR_52513_CSRPFrefSteps_011p1,True,True,11.175438596491228,3185.0,11.24,1.06,0.75,84.43125,1.09,1,285,,"SET MODEL 'flncppc' CON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1, AT 2s ↑ 0.935177364792967, WITH SCALING=0.95881020276312",8,,Pfref - 0.5pu into upper limiter,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','Pfref - 0.5pu into upper limiter'],['Test no.','11'],['Subtest no.','1'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1,AT 2s ↑ 0.935177364792967, WITH SCALING=0.95881020276312",ERROR,,False
59,CSR,CSR PFref Steps,12,52513,12,1.0,,CSR_52513_CSRPFrefSteps_012p1_FL3185_X2R11.24_P1_Q-0.75_V1.06,CSR_52513_CSRPFrefSteps_012p1,True,True,11.175438596491228,3185.0,11.24,1.06,-0.75,-84.43125,1.03,1,285,,"SET MODEL 'flncppc' CON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ -1, AT 2s ↑ -0.935177364792967, WITH SCALING=0.95881020276312",8,,PFref 0.5pu into lower limtier,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu into lower limtier'],['Test no.','12'],['Subtest no.','1'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"-1,AT 2s ↑ -0.935177364792967, WITH SCALING=0.95881020276312",ERROR,,False
60,CSR,CSR PFref Steps,13,52513,1,2.0,,CSR_52513_CSRPFrefSteps_001p2_FL5591_X2R12.04_P1_Q1_V1.06,CSR_52513_CSRPFrefSteps_001p2,True,True,19.61754385964912,5590.999999999999,12.04,1.06,1.0,112.575,1.1,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 0.948037392056169, AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",8,,PFref 0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu at 5s'],['Test no.','1'],['Subtest no.','2'],['SCR', '19.618'],['X2R','12.04']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"0.948037392056169,AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",ERROR,,False
61,CSR,CSR PFref Steps,14,52513,2,2.0,,CSR_52513_CSRPFrefSteps_002p2_FL5591_X2R12.04_P1_Q0_V1.06,CSR_52513_CSRPFrefSteps_002p2,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.0,0.0,1.06,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1.01931656025005, AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",8,,PFref -0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref -0.5pu at 5s'],['Test no.','2'],['Subtest no.','2'],['SCR', '19.618'],['X2R','12.04']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1.01931656025005,AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",ERROR,,False
62,CSR,CSR PFref Steps,15,52513,3,2.0,,CSR_52513_CSRPFrefSteps_003p2_FL5591_X2R12.04_P1_Q-1_V1.06,CSR_52513_CSRPFrefSteps_003p2,True,True,19.61754385964912,5590.999999999999,12.04,1.06,-1.0,-112.575,1.02,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ -0.948037392056169, AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",8,,PFref -0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref -0.5pu at 5s'],['Test no.','3'],['Subtest no.','2'],['SCR', '19.618'],['X2R','12.04']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"-0.948037392056169,AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",ERROR,,False
63,CSR,CSR PFref Steps,16,52513,4,2.0,,CSR_52513_CSRPFrefSteps_004p2_FL5591_X2R12.04_P1_Q0_V1.06,CSR_52513_CSRPFrefSteps_004p2,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.0,0.0,1.06,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1.01931656025005, AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",8,,PFref 0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu at 5s'],['Test no.','4'],['Subtest no.','2'],['SCR', '19.618'],['X2R','12.04']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1.01931656025005,AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",ERROR,,False
64,CSR,CSR PFref Steps,17,52513,5,2.0,,CSR_52513_CSRPFrefSteps_005p2_FL5591_X2R12.04_P1_Q0.75_V1.06,CSR_52513_CSRPFrefSteps_005p2,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.75,84.43125,1.09,1,285,,"SET MODEL 'flncppc' CON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1, AT 2s ↑ 0.935177364792967, WITH SCALING=0.95881020276312",8,,Pfref - 0.5pu into upper limiter,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','Pfref - 0.5pu into upper limiter'],['Test no.','5'],['Subtest no.','2'],['SCR', '19.618'],['X2R','12.04']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1,AT 2s ↑ 0.935177364792967, WITH SCALING=0.95881020276312",ERROR,,False
65,CSR,CSR PFref Steps,18,52513,6,2.0,,CSR_52513_CSRPFrefSteps_006p2_FL5591_X2R12.04_P1_Q-0.75_V1.06,CSR_52513_CSRPFrefSteps_006p2,True,True,19.61754385964912,5590.999999999999,12.04,1.06,-0.75,-84.43125,1.03,1,285,,"SET MODEL 'flncppc' CON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ -1, AT 2s ↑ -0.935177364792967, WITH SCALING=0.95881020276312",8,,PFref 0.5pu into lower limtier,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu into lower limtier'],['Test no.','6'],['Subtest no.','2'],['SCR', '19.618'],['X2R','12.04']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"-1,AT 2s ↑ -0.935177364792967, WITH SCALING=0.95881020276312",ERROR,,False
66,CSR,CSR PFref Steps,19,52513,7,2.0,,CSR_52513_CSRPFrefSteps_007p2_FL3185_X2R11.24_P1_Q1_V1.06,CSR_52513_CSRPFrefSteps_007p2,True,True,11.175438596491228,3185.0,11.24,1.06,1.0,112.575,1.1,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 0.948037392056169, AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",8,,PFref 0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu at 5s'],['Test no.','7'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"0.948037392056169,AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",ERROR,,False
67,CSR,CSR PFref Steps,20,52513,8,2.0,,CSR_52513_CSRPFrefSteps_008p2_FL3185_X2R11.24_P1_Q0_V1.06,CSR_52513_CSRPFrefSteps_008p2,True,True,11.175438596491228,3185.0,11.24,1.06,0.0,0.0,1.06,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1.01931656025005, AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",8,,PFref -0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref -0.5pu at 5s'],['Test no.','8'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1.01931656025005,AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",ERROR,,False
68,CSR,CSR PFref Steps,21,52513,9,2.0,,CSR_52513_CSRPFrefSteps_009p2_FL3185_X2R11.24_P1_Q-1_V1.06,CSR_52513_CSRPFrefSteps_009p2,True,True,11.175438596491228,3185.0,11.24,1.06,-1.0,-112.575,1.02,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ -0.948037392056169, AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",8,,PFref -0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref -0.5pu at 5s'],['Test no.','9'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"-0.948037392056169,AT 2s ↑ -1.0, WITH SCALING=0.981049498258603",ERROR,,False
69,CSR,CSR PFref Steps,22,52513,10,2.0,,CSR_52513_CSRPFrefSteps_010p2_FL3185_X2R11.24_P1_Q0_V1.06,CSR_52513_CSRPFrefSteps_010p2,True,True,11.175438596491228,3185.0,11.24,1.06,0.0,0.0,1.06,1,285,,"SET MODEL 'flncppc' ICON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1.01931656025005, AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",8,,PFref 0.5pu at 5s,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu at 5s'],['Test no.','10'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1.01931656025005,AT 2s ↑ 1.0, WITH SCALING=0.981049498258603",ERROR,,False
70,CSR,CSR PFref Steps,23,52513,11,2.0,,CSR_52513_CSRPFrefSteps_011p2_FL3185_X2R11.24_P1_Q0.75_V1.06,CSR_52513_CSRPFrefSteps_011p2,True,True,11.175438596491228,3185.0,11.24,1.06,0.75,84.43125,1.09,1,285,,"SET MODEL 'flncppc' CON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ 1, AT 2s ↑ 0.935177364792967, WITH SCALING=0.95881020276312",8,,Pfref - 0.5pu into upper limiter,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','Pfref - 0.5pu into upper limiter'],['Test no.','11'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"1,AT 2s ↑ 0.935177364792967, WITH SCALING=0.95881020276312",ERROR,,False
71,CSR,CSR PFref Steps,24,52513,12,2.0,,CSR_52513_CSRPFrefSteps_012p2_FL3185_X2R11.24_P1_Q-0.75_V1.06,CSR_52513_CSRPFrefSteps_012p2,True,True,11.175438596491228,3185.0,11.24,1.06,-0.75,-84.43125,1.03,1,285,,"SET MODEL 'flncppc' CON 6 TO 2 AT 0s; DRIVE MODEL 'flncppc' VAR 7 = AT 0s ↑ -1, AT 2s ↑ -0.935177364792967, WITH SCALING=0.95881020276312",8,,PFref 0.5pu into lower limtier,,"[['Deliverable','CSR'],['Test Type','CSR PFref Steps'],['Test Details','PFref 0.5pu into lower limtier'],['Test no.','12'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix L CSR PFref Steps,Appendix L CSR PFref Steps,L,HY_Spec_CSR_300,52513_PFref,6.0,7.0,,,,,,,,2.0,0.0,0.9810494982586034,0.95881020276312,0.8966575987566245,"-1,AT 2s ↑ -0.935177364792967, WITH SCALING=0.95881020276312",ERROR,,False
72,CSR,Pref Steps,1,52514,1,,,CSR_52514_PrefSteps_001_FL5591_X2R12.04_P1_Q0_V1.06,CSR_52514_PrefSteps_001,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.0,0.0,,1,"285, AT 5s ↓ 142.5, at 15s ↓ 14.25, AT 25s ↑ 142.5, AT 35s ↑ 285",1.06,"DRIVE MODEL 'flncppc' VAR 0 = AT 1s ↓ 285, at 15s ↓ 142.5, AT 25s ↑ 285, AT 35s ↑ 285, WITH SCALING = 1",40,,,,"[['Deliverable','CSR'],['Test Type','Pref Steps'],['Test no.','1'],['Subtest no.',''],['SCR', '19.618'],['X2R','12.04']]",Appendix M Pref Steps,Appendix M Pref Steps,M,HY_Spec_CSR_300,52514_Pref,,,,,,,,,,,,,,,,,285.0,False
73,CSR,Pref Steps,2,52514,2,,,CSR_52514_PrefSteps_002_FL3185_X2R11.24_P1_Q0_V1.06,CSR_52514_PrefSteps_002,True,True,11.175438596491228,3185.0,11.24,1.06,0.0,0.0,,1,"285, AT 5s ↓ 142.5, at 15s ↓ 14.25, AT 25s ↑ 142.5, AT 35s ↑ 285",1.06,"DRIVE MODEL 'flncppc' VAR 0 = AT 1s ↓ 285, at 15s ↓ 142.5, AT 25s ↑ 285, AT 35s ↑ 285, WITH SCALING = 1",40,,,,"[['Deliverable','CSR'],['Test Type','Pref Steps'],['Test no.','2'],['Subtest no.',''],['SCR', '11.175'],['X2R','11.24']]",Appendix M Pref Steps,Appendix M Pref Steps,M,HY_Spec_CSR_300,52514_Pref,,,,,,,,,,,,,,,,,285.0,False
74,CSR,CSR Vref Steps,1,52513,1,1.0,,CSR_52513_CSRVrefSteps_001p1_FL5591_X2R12.04_P1_Q1_V1.06,CSR_52513_CSRVrefSteps_001p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,1.0,112.575,1.1,1,285,"1.1, AT 5s ↓ 1.05, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.05 AT 5s,13,,Vref change -5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (Controller Saturates)'],['Test no.','1'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
75,CSR,CSR Vref Steps,2,52513,2,1.0,,CSR_52513_CSRVrefSteps_002p1_FL5591_X2R12.04_P1_Q0_V1.06,CSR_52513_CSRVrefSteps_002p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.0,0.0,1.06,1,285,"1.06, AT 5s ↓ 1.01, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.01 AT 5s,13,,Vref change -5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (Controller Saturates)'],['Test no.','2'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
76,CSR,CSR Vref Steps,3,52513,3,1.0,,CSR_52513_CSRVrefSteps_003p1_FL5591_X2R12.04_P1_Q-1_V1.06,CSR_52513_CSRVrefSteps_003p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,-1.0,-112.575,1.02,1,285,"1.02, AT 5s ↑ 1.07, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.07 AT 5s,13,,Vref change +5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change +5% (Controller Saturates)'],['Test no.','3'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
77,CSR,CSR Vref Steps,4,52513,4,1.0,,CSR_52513_CSRVrefSteps_004p1_FL5591_X2R12.04_P1_Q0_V1.06,CSR_52513_CSRVrefSteps_004p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.0,0.0,1.06,1,285,"1.06, AT 5s ↑ 1.11, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.11 AT 5s,13,,Vref change +5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change +5% (Controller Saturates)'],['Test no.','4'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
78,CSR,CSR Vref Steps,5,52513,5,1.0,1.0,CSR_52513_CSRVrefSteps_005p1_FL5591_X2R12.04_P1_Q0.38_V1.06,CSR_52513_CSRVrefSteps_005p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.375,42.215625,1.075,1,285,"1.075, AT 5s ↑ 1.125, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.125 AT 5s,13,,Vref change +5% (limiter),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change +5% (limiter)'],['Test no.','5'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
79,CSR,CSR Vref Steps,6,52513,6,1.0,1.0,CSR_52513_CSRVrefSteps_006p1_FL5591_X2R12.04_P1_Q-0.38_V1.06,CSR_52513_CSRVrefSteps_006p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,-0.375,-42.215625,1.0450000000000002,1,285,"1.045, AT 5s ↓ 0.995, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 0.995 AT 5s,13,,Vref change -5% (limiter),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (limiter)'],['Test no.','6'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
80,CSR,CSR Vref Steps,7,52513,1,2.0,,CSR_52513_CSRVrefSteps_001p2_FL3185_X2R11.24_P1_Q1_V1.06,CSR_52513_CSRVrefSteps_001p2,True,True,11.175438596491228,3185.0,11.24,1.06,1.0,112.575,1.1,1,285,"1.1, AT 5s ↓ 1.05, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.05 AT 5s,13,,Vref change -5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (Controller Saturates)'],['Test no.','1'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
81,CSR,CSR Vref Steps,8,52513,2,2.0,,CSR_52513_CSRVrefSteps_002p2_FL3185_X2R11.24_P1_Q0_V1.06,CSR_52513_CSRVrefSteps_002p2,True,True,11.175438596491228,3185.0,11.24,1.06,0.0,0.0,1.06,1,285,"1.06, AT 5s ↓ 1.01, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.01 AT 5s,13,,Vref change -5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (Controller Saturates)'],['Test no.','2'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
82,CSR,CSR Vref Steps,9,52513,3,2.0,,CSR_52513_CSRVrefSteps_003p2_FL3185_X2R11.24_P1_Q-1_V1.06,CSR_52513_CSRVrefSteps_003p2,True,True,11.175438596491228,3185.0,11.24,1.06,-1.0,-112.575,1.02,1,285,"1.02, AT 5s ↑ 1.07, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.07 AT 5s,13,,Vref change +5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change +5% (Controller Saturates)'],['Test no.','3'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
83,CSR,CSR Vref Steps,10,52513,4,2.0,,CSR_52513_CSRVrefSteps_004p2_FL3185_X2R11.24_P1_Q0_V1.06,CSR_52513_CSRVrefSteps_004p2,True,True,11.175438596491228,3185.0,11.24,1.06,0.0,0.0,1.06,1,285,"1.06, AT 5s ↑ 1.11, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.11 AT 5s,13,,Vref change +5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change +5% (Controller Saturates)'],['Test no.','4'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
84,CSR,CSR Vref Steps,11,52513,5,2.0,1.0,CSR_52513_CSRVrefSteps_005p2_FL3185_X2R11.24_P1_Q0.38_V1.06,CSR_52513_CSRVrefSteps_005p2,True,True,11.175438596491228,3185.0,11.24,1.06,0.375,42.215625,1.075,1,285,"1.075, AT 5s ↑ 1.125, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.125 AT 5s,13,,Vref change +5% (limiter),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change +5% (limiter)'],['Test no.','5'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
85,CSR,CSR Vref Steps,12,52513,6,2.0,1.0,CSR_52513_CSRVrefSteps_006p2_FL3185_X2R11.24_P1_Q-0.38_V1.06,CSR_52513_CSRVrefSteps_006p2,True,True,11.175438596491228,3185.0,11.24,1.06,-0.375,-42.215625,1.0450000000000002,1,285,"1.045, AT 5s ↓ 0.995, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 0.995 AT 5s,13,,Vref change -5% (limiter),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (limiter)'],['Test no.','6'],['Subtest no.','2'],['SCR', '11.175'],['X2R','11.24']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
86,CSR,CSR Vref Steps,13,52513,7,1.0,,CSR_52513_CSRVrefSteps_007p1_FL5591_X2R12.04_P-1_Q1_V1.06,CSR_52513_CSRVrefSteps_007p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,1.0,112.575,1.1,-1,-285,"1.1, AT 5s ↓ 1.05, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.05 AT 5s,13,,Vref change -5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (Controller Saturates)'],['Test no.','7'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
87,CSR,CSR Vref Steps,14,52513,8,1.0,,CSR_52513_CSRVrefSteps_008p1_FL5591_X2R12.04_P-1_Q0_V1.06,CSR_52513_CSRVrefSteps_008p1,True,True,19.61754385964912,5590.999999999999,12.04,1.06,0.0,0.0,1.06,-1,-285,"1.06, AT 5s ↓ 1.01, WITH SCALING=1.0",SET MODEL 'flncppc' VAR 18 TO 1.01 AT 5s,13,,Vref change -5% (Controller Saturates),,"[['Deliverable','CSR'],['Test Type','CSR Vref Steps'],['Test Details','Vref change -5% (Controller Saturates)'],['Test no.','8'],['Subtest no.','1'],['SCR', '19.618'],['X2R','12.04']]",Appendix J CSR Vref Steps,Appendix J CSR Vref Steps,J,HY_Spec_CSR_300,52513_Vref,,,,,,,,,,,,,,,,,,False
